"SG","General Surgery,
Pediatric Surgery","Pyloroplasty","Pyloroplasty","SG008A","14000","Increased","16500","20700","23500","24800","","No","NA"
"SG","General Surgery,
Pediatric Surgery","Pyloromyotomy","Pyloromyotomy","SG009A","20100","Increased","30000","37500","42600","45000","","No","NA"
"SG","General Surgery,
Pediatric Surgery","Surgical Management of
PseudoCyst","CystoJejunostomy - Open","SG011A","20000","Increased","22500","22500","32000","28200","","No","NA"
"SG","General Surgery,
Pediatric Surgery","Congenital Atresia &
Stenosis of Small Intestine","Congenital Atresia & Stenosis of Small
Intestine","SG014A","23000","Increased","30000","37500","42600","45000","","No","NA"
"SG","General Surgery,
Pediatric Surgery","Surgical Management of
PseudoCyst","Cystogastrostomy - Open","SG011C","20000","Increased","26250","26300","30800","32900","","No","NA"
"SG","General Surgery,
Pediatric Surgery","Ileostomy","Ileostomy","SG013A","14000","Increased","16500","16500","19400","20700","","No","NA"
"SG","General Surgery,
Pediatric Surgery","Operation for Duplication of
Intestine","Operation for Duplication of Intestine","SG015A","18000","Increased","20250","25400","28800","30400","","No","NA"
"SG","General Surgery,
Pediatric Surgery","Operative drainage of
Appendicular Abscess","Operative drainage of Appendicular
Abscess","SG019A","12000","Increased","15000","15000","17600","18800","","No","NA"
"SG","General Surgery,
Pediatric Surgery","Diverticulectomy","Excision Meckel's Diverticulum","SG016B","15000","Increased","16875","16900","19800","21100","","No","NA"
"SG","General Surgery,
Pediatric Surgery","Appendicectomy","Lap","SG017B","19700","Increased","20000","20000","23400","25000","","No","NA"
"SG","General Surgery,
Pediatric Surgery","Appendicular Perforation","Appendicular Perforation","SG018A","17500","Increased","20000","20000","28400","25000","","No","NA"
"SG","General Surgery,
Pediatric Surgery","Operative Management of
Volvulus of Large Bowel","Operative Management of Volvulus of
Large Bowel","SG022A","25000","Increased","26250","32900","37300","39400","","No","NA"
"SG","General Surgery,
Pediatric Surgery","Resection Anastomosis","Lap","SG030B","25000","Increased","26625","26700","29300","33300","","No","NA"
"SG","General Surgery,
Pediatric Surgery","Exploratory Laparotomy","Exploratory Laparotomy","SG035A","11400","Increased","11775","11800","13800","14800","","No","NA"
"SG","General Surgery,
Pediatric Surgery","Cholecystectomy","Without Exploration of CBD - Open","SG039A","27800","Increased","31050","31100","36400","38900","","No","NA"
"SG","General Surgery,
Pediatric Surgery","Cholecystectomy","With Exploration of CBD - Open","SG039B","27800","Increased","31050","31100","36400","38900","","No","NA"
"SG","General Surgery,
Pediatric Surgery","Cholecystectomy","Without Exploration of CBD - Lap","SG039C","27800","Increased","31050","31100","36400","38900","","No","NA"
"SG","General Surgery,
Pediatric Surgery","Operative Cholecystostomy","Lap","SG040B","10000","Increased","11250","11300","13200","14100","","No","NA"
"SG","General Surgery,
Pediatric Surgery","Operation of Choledochal
Cyst","Operation of Choledochal Cyst","SG041A","24500","Increased","31687.5","31700","37100","39700","","No","NA"
"SG","General Surgery,
Pediatric Surgery","Splenectomy","Open","SG042A","25000","Increased","28125","35200","40000","35200","","No","NA"
"SG","General Surgery,
Pediatric Surgery","Splenectomy","Lap","SG042B","25000","Increased","28125","35200","40000","35200","","No","NA"
"SG","General Surgery,
Pediatric Surgery","Repair of Incisional Hernia","Repair of Incisional Hernia Lap/Open","SG052A","20000","Increased","20250","20300","28800","25400","Mesh - 30 X 30 - 10000
or
Mesh - 15 X 15 - 2000","No","NA"
"SG","General Surgery,
Pediatric Surgery","Hiatus Hernia Repair /
Fundoplication","Fundoplication - Open(+/- Hiatus Hernia
repair)","SG053C","23500","Increased","26287.5","26300","37400","32900","","No","NA"
"SG","General Surgery,
Pediatric Surgery","Mesenteric Cyst – Excision","Mesenteric Cyst – Excision","SG048A","15000","Increased","20625","20700","24200","25800","","No","NA"
"SG","General Surgery,
Pediatric Surgery","Epididymal Cyst / Nodule
Excision","Epididymal Cyst excision","SG057A","4600","Increased","5235","5300","6200","6600","","No","NA"
"SG","General Surgery,
Pediatric Surgery","Groin Hernia Repair","Obturator - Lap.","SG050E","20000","Increased","22875","22900","26800","28600","Tackers - 15000
Mesh - 15 X 15 - 5000","No","NA"
"SG","General Surgery,
Pediatric Surgery","Hernia - Ventral","Epigastric","SG051A","17400","Increased","20000","20000","23400","25000","Mesh - 15 X 15 - 2000","No","NA"
"SG","General Surgery,
Pediatric Surgery","Hernia - Ventral","Umbilical","SG051B","17400","Increased","25000","25000","29300","31300","Mesh - 15 X 15 - 2000","No","NA"
"SG","General Surgery,
Pediatric Surgery","Hernia - Ventral","Paraumbilical","SG051C","17400","Increased","25000","25000","29300","31300","Mesh - 15 X 15 - 2000","No","NA"
"SG","General Surgery,
Pediatric Surgery","Hernia - Ventral","Spigelian","SG051D","17400","Increased","25000","25000","29300","31300","Mesh - 15 X 15 - 2000","No","NA"
"SG","General Surgery,
Pediatric Surgery","Hiatus Hernia Repair /
Fundoplication","Hiatus Hernia Repair - Open","SG053A","23500","Increased","26287.5","26300","37400","32900","","No","NA"
"SG","General Surgery,
Pediatric Surgery","Epididymal Cyst / Nodule
Excision","Epididymal Nodule excision","SG057B","4600","Increased","5235","5300","6200","6600","","No","NA"
"SG","General Surgery,
Pediatric Surgery","Inguinal Node (dissection) -
U/L","Inguinal Node (dissection) - U/L","SG060A","17700","Increased","19732.5","19800","28100","24700","","No","NA"
"SG","General Surgery,
Pediatric Surgery","Sympathectomy","Sympathectomy-Unilateral (U/L)","SG073A","15000","Increased","16500","20700","23500","24800","","No","NA"
