"SB","Orthopedics","Fracture - Long Bones - Metaphyseal -F OraRcItFur","e - Long Bones - Metaphyseal - ORIF","SB009A","16400","No change","16400","16400","19200","20500","Locking Plate for Metaphyseal fracture - Long Bone -
7000 per plate, CC Screw -1000 per screw","No","NA"
"SB
SB","Orthopedics
Orthopedics","Displaced Clavicle Fracture
Fixation of Diaphyseal Fracture - LongC Bloosneed","Open Reduction Internal Fixation
Reduction & Internal Fixation of long bonesS BF0ix1a0tiBon","SB017A","17000
20800","No change
No change","17000
20800","17000
20800","19900
24400","21300
26000","(Plate) - 3000
IM Nail for CR&F - Diaphyseal fracture - Long Bone -
7000","No
No","NA
NA"
"SB","OrthopeSduicrsg","ery for Comminuted Fracture - OlecranPolant ionfg U ollneac r","enon fracture, ulna","SB011A","11800","No change","11800","11800","13900","14800","Plate for Comminuted Fracture - Olecranon of Ulna -
8000","No","NA"
"SB","Orthopedics","Fracture Head radius","Fixation","SB012A","10000","No change","10000","10000","11700","12500","(Plate / Screw) - 8000 per piece, Herbert screw - 2500
per screw","No","NA"
"SB
SB","Orthopedics
OrthoFperadcictusr","Fracture Head radius
e - Single Bone - Forearm - ORIF - PlaFtrinacgt u/ rNea -i liSnign","Excision","SB012B
gle Bone - Forearm - ORIF - PlatingS / BN0a1il3inAg /DCP/LCP","9200
8900","No change
No change","9200
8900","9200
8900","10800
10500","11500
11200","Nail - 2000 per nail, Plate - 5000 per plate, one small
DCP with screw-2500 per piece","No
No","NA
NA"
"SB","OrthopFeradcictus r","e - Both Bones - Forearm - ORIF - PlaFtirnagc t/u Nrea -il iBngo t","","h Bones - Forearm - ORIF - Plating S/ BN0a1ili4nAg  /DCP/LCP","16100","No change","16100","16100","18900","20200","two Plates with screw -5000 , Nails - 2000 per nail","No","NA"
"SB
SB
SB
SB
SB
SB","Orthopedics
Orthopedics
OrthopeFdriaccst
Orthopedics
Orthopedics
Orthopedics","Fracture Condyle - Humerus - ORLIFat
Fracture Condyle - Humerus - OROIFR
ure intercondylar Humerus + olecranonO oRsItFe oFtroamctyu
Fracture - Acetabulum
Fracture - Acetabulum
Fracture - Neck Femur","eral Condyle
IF with screw/wire of Medial Condyle
ORIF THROUGH Single Approach PLATING
ORIF THROUGH combined Approach PLATING
Closed Reduction and Percutaneous Screw FixatioSnB","SB015A
SB015B
re intercondylar Humerus + olecranonS oBs0t1e6oAto my + TBW
SB018A
SB018B
019A","8500
8500
15100
28000
33500
15500","No change
No change
No change
No change
No change
No change","8500
8500
15100
28000
33500
15500","8500
8500
15100
28000
33500
15500","10000
10000
21500
39800
47600
18200","10700
10700
18900
35000
41900
19400","1500
1500
(TBW + 2 Plates) - 11000
- Recon Plate (2) - 10000
- Recon Plate (3) - 15000
Cannulated Screws for Closed Reduction and
Percutaneous Screw Fixation (neck femur) - 5000","No
No
No
No
No
No","NA
NA
NA
NA
NA
NA"
"SB","Orthopedics","Fracture - Neck Femur","ORIF Intertrochanteric Fracture with Dynamic HipS SBc0re1w9B","","18400","No change","18400","18400","21600","23000","Dynamic Hip Screw for Intertrochanteric Fracture - 5000","No","NA"
"SB
SB","Orthopedics
Orthopedics","Fracture - Neck Femur
Ankle Fractures","ORIF Intertrochanteric Fracture with Proximal FemSoBr0a1l 9NCai l
ORIF of medial malleolus or bimalleolar fracture oSr BTr0im20aAlle olar fracture","","16100
15600","No change
No change","16100
15600","16100
15600","18900
18300","20200
19500","Proximal Femoral Nail - 8000
Tension Band Wire - 1500 per tension band ,Plate -
5000 per plate, Screw - 1000 per screw","No
No","NA
NA"
"SB","Orthopedics","Cervical spine fixation including odonCtoeirdv i","cal spine fixation including odontoid","SB021A","21300","No change","21300","26700","30300","32000","Implant for Cervical spine fixation including odontoid
(Screw) - 5000
Implant for Cervical spine fixation including odontoid
(Odontoid Screw) - 20000
Implant for Cervical spine fixation including odontoid
(Cage) - 10000","No","NA"
"SB","Orthopedics","Reconstruction of Cruciate
Ligament with implant and
brace","Anterior","SB049A","25700","No change","25700","32200","36500","38600","Implant & brace for Reconstruction of ACL / PCL
(Bio screw / Endobutton / Suture disc + Ethibond) -
17000, brace and crutches - 2000 per piece","No","NA"
"SB","Orthopedics","Dorsal and lumber spine
fixation","Dorsal and lumber spine fixation THROUGH AnterSioBr0 a2p2pAro ach","","40000","No change","40000","50000","56800","60000","(Plate including screw) (6) - 5000
or
Implant for Dorsal and lumber spine fixation (Cage) -
10000","No","NA"
